_id;PropertyID;PropType;taxkey;Address;CondoProject;District;nbhd;Style;Extwall;Stories;Year_Built;Rooms;FinishedSqft;Units;Bdrms;Fbath;Hbath;Lotsize;Sale_date;Sale_price
4995;241334;Residential;5381211000;3155 S HOWELL AV;;14;4580;Duplex O/S;Aluminum/Vinyl;1,5;1890;18;1360;2;12;2;0;3200;2023-09-08;248800,00
4996;241363;Residential;5381241000;3126 S AUSTIN ST;;14;4580;Cape Cod;Aluminum/Vinyl;1,5;1947;5;1048;1;3;1;0;4500;2023-08-28;300000,00
4997;241365;Residential;5381243000;3138 S AUSTIN ST;;14;4580;Cape Cod;Aluminum/Vinyl;1;1947;5;1048;1;3;1;0;4500;2023-08-10;253000,00
4998;241384;Residential;5381262000;3115--A S BRISBANE AV;;14;4580;Duplex O/S;Aluminum/Vinyl;2,0;1900;12;2024;2;6;2;0;3100;2023-09-22;370000,00
4999;241409;Residential;5381289000;316 E BURDICK AV;;14;4580;Duplex O/S;Aluminum/Vinyl;1,5;1900;10;2034;2;3;2;0;3600;2023-09-15;335000,00
5000;241417;Residential;5381297000;333 E EUCLID AV;;14;4580;Res O/S A & 1/2;Aluminum/Vinyl;1,5;1885;12;1063;1;6;2;0;3600;2023-04-14;310000,00
5001;241444;Residential;5381521000;3265--A S GRIFFIN AV;;14;4580;Duplex N/S;Brick;1,5;1947;8;1695;2;4;2;0;5310;2023-04-21;400000,00
5002;241462;Residential;5381542100;3243 S PINE AV;;14;4580;Duplex O/S;Aluminum/Vinyl;1,5;1908;9;1968;2;3;2;0;7200;2023-01-30;265000,00
5003;241487;Condominium;5381604000;3407 S PINE AV, Unit 4;WHITNALL SQUARE;14;5310;Low Rise 1-3 Stories;;1;1970;4;810;1;2;1;0;1;2023-11-09;83000,00
5004;241491;Condominium;5381608000;3407 S PINE AV, Unit 8;WHITNALL SQUARE;14;5310;Low Rise 1-3 Stories;;1;1970;4;810;1;2;1;0;1;2023-09-07;83000,00
5005;241495;Condominium;5381612000;3408 S TAYLOR AV, Unit 4;WHITNALL SQUARE;14;5310;Low Rise 1-3 Stories;;1;1970;4;810;1;2;1;0;1;2023-03-20;90000,00
5006;241513;Condominium;5381630000;3429 S PINE AV, Unit 6;WHITNALL SQUARE;14;5310;Low Rise 1-3 Stories;;1;1970;4;810;1;2;1;0;1;2023-01-23;89400,00
5007;241523;Condominium;5381640000;3449 S PINE AV, Unit 1;WHITNALL SQUARE;14;5310;Low Rise 1-3 Stories;;1;1970;4;810;1;2;1;0;1;2023-12-15;85000,00
5008;241594;Residential;5389981000;3417 S BURRELL ST;;14;4580;Res O/S A & 1/2;Aluminum/Vinyl;1,5;1924;7;1366;1;2;2;0;4880;2023-10-10;245000,00
5009;241597;Residential;5389984000;3433 S BURRELL ST;;14;4580;Dplx Bungalow;Wood;1,5;1922;10;1821;2;4;2;0;5490;2023-05-24;285000,00
5010;241607;Residential;5389994000;3428 S CHASE AV;;14;4580;Milwaukee Bungalow;Aluminum/Vinyl;1,5;1926;6;1258;1;3;2;0;3880;2023-07-27;325000,00
5011;241621;Residential;5390010000;3138-3142 S CLEMENT AV;;14;4580;Townhouse;Masonry/Frame;2,0;1953;8;1749;2;4;2;0;5400;2023-05-17;339000,00
5012;241622;Residential;5390011000;3146 S CLEMENT AV;;14;4580;Dplx Bungalow;Aluminum/Vinyl;1,5;1926;11;2141;2;4;2;0;5400;2023-07-27;361000,00
5013;241656;Residential;5390045000;3152 S CALIFORNIA ST;;14;4580;Milwaukee Bungalow;Aluminum/Vinyl;1;1926;6;1392;1;3;2;0;3750;2023-08-11;340000,00
5014;241666;Residential;5390055000;3151 S NEVADA ST;;14;4580;Milwaukee Bungalow;Aluminum/Vinyl;1,5;1930;7;1141;1;3;1;0;3750;2023-03-27;200000,00
5015;241672;Residential;5390061000;3121 S NEVADA ST;;14;4580;Res O/S A & 1/2;Aluminum/Vinyl;1,5;1928;6;1104;1;3;1;1;5625;2023-10-04;360500,00
5016;241726;Residential;5390119000;3127 S BRUST AV;;14;4580;Ranch;Aluminum/Vinyl;1;1953;4;704;1;2;1;0;4200;2023-12-12;220000,00
5017;241727;Residential;5390120000;3121 S BRUST AV;;14;4580;Res O/S A & 1/2;Asphalt/Other;1,5;1890;7;1008;1;3;1;0;8400;2023-06-23;250000,00
5018;241728;Residential;5390201000;3441 S BRUST AV;;14;4580;Ranch;Aluminum/Vinyl;1;1953;5;864;1;3;1;1;7000;2023-06-08;265000,00
5019;241752;Residential;5390226000;3428 S CALIFORNIA ST;;14;4580;Duplex O/S;Aluminum/Vinyl;1,5;1900;10;1845;2;5;2;0;3750;2023-07-19;340000,00
5020;241796;Residential;5390416000;818 E HOLT AV;;14;4580;Ranch;Precast Masonary;1;1952;3;672;1;1;1;0;4800;2023-08-18;225000,00
5021;241813;Residential;5390437000;901 E HOLT AV;;14;4580;Ranch;Aluminum/Vinyl;1;1952;4;748;1;2;1;0;3600;2023-07-17;221901,00
5022;241827;Residential;5390453000;1101 E HOLT AV;;14;4580;Cape Cod;Aluminum/Vinyl;1;1954;6;1237;1;3;1;0;3420;2023-08-04;255000,00
5023;241842;Residential;5390512000;3273 S HERMAN ST;;14;4580;Ranch;Aluminum/Vinyl;1;1949;4;826;1;2;1;1;5280;2023-06-13;250000,00
5024;241843;Residential;5390513000;3277 S HERMAN ST;;14;4580;Ranch;Aluminum/Vinyl;1;1950;4;826;1;2;1;0;5054;2023-06-02;225000,00
5025;241847;Residential;5390517000;3260 S LOGAN AV;;14;4580;Milwaukee Bungalow;Brick;1,5;1929;7;1252;1;3;1;0;4920;2023-05-09;361000,00
5026;241903;Residential;5390603000;3215 S LENOX ST;;14;4580;Dplx Bungalow;Brick;1,5;1929;10;2157;2;4;3;0;4920;2023-11-27;410000,00
5027;241920;Residential;5390620000;3256 S PINE AV;;14;4580;Milwaukee Bungalow;Aluminum/Vinyl;1,5;1927;22;2109;1;9;4;0;4960;2023-02-15;445000,00
5028;242058;Residential;5390912000;3421 S HERMAN ST;;14;4580;Cape Cod;Brick;1,5;1954;5;1129;1;3;1;0;5043;2023-07-07;269000,00
5029;242089;Residential;5390943000;3434 S PINE AV;;14;4580;Cape Cod;Aluminum/Vinyl;1;1953;6;1390;1;4;1;1;4588;2023-03-03;235000,00
5030;242096;Residential;5391004000;1004 E MORGAN AV;;14;4580;Cape Cod;Wood;1,5;1950;5;1095;1;3;1;0;5002;2023-09-01;213000,00
5031;242110;Residential;5391018000;925 E MORGAN AV;;14;4620;Colonial;Aluminum/Vinyl;2,0;1939;6;1274;1;3;1;1;5400;2023-01-31;333000,00
5032;242134;Residential;5391123000;3340 S LOGAN AV;;14;4580;Cape Cod;Aluminum/Vinyl;1,5;1953;12;1224;1;7;2;0;6075;2023-07-14;200000,00
5033;242134;Residential;5391123000;3340 S LOGAN AV;;14;4580;Cape Cod;Aluminum/Vinyl;1,5;1953;12;1224;1;7;2;0;6075;2023-11-10;323000,00
5034;242216;Residential;5400028000;3222-3224 S SPRINGFIELD AV;;14;4610;Dplx Bungalow;Aluminum/Vinyl;2,0;1929;11;3034;2;5;3;0;4680;2023-07-18;360000,00
5035;242237;Residential;5400049000;3272 S DAYFIELD AV;;14;4610;Milwaukee Bungalow;Aluminum/Vinyl;1,5;1930;5;1431;1;3;3;0;4800;2023-03-24;299000,00
5036;242258;Residential;5400070000;3273 S DAYFIELD AV;;14;4610;Cape Cod;Aluminum/Vinyl;1;1952;5;930;1;3;1;1;4800;2023-08-02;321000,00
5037;242273;Residential;5400090000;3312 S SPRINGFIELD AV;;14;4610;Ranch;Aluminum/Vinyl;1;1950;4;808;1;2;1;0;4800;2023-07-25;230000,00
5038;242301;Residential;5400222000;2106 E HOLT AV;;14;4610;Ranch;Aluminum/Vinyl;1;2021;6;1308;1;2;2;0;8160;2023-05-02;470000,00
5039;242307;Residential;5400228000;3301 S DAYFIELD AV;;14;4610;Ranch;Aluminum/Vinyl;1;1952;9;971;1;4;1;0;5600;2023-05-01;290000,00
5040;242309;Residential;5400230000;3319 S DAYFIELD AV;;14;4610;Ranch;Aluminum/Vinyl;1;1953;6;999;1;3;1;0;5500;2023-07-14;270000,00
5041;242347;Residential;5400416200;3154 S MABBETT AV;;14;4600;Duplex O/S;Aluminum/Vinyl;1,5;1893;8;1855;2;4;2;0;3600;2023-12-28;285000,00
5042;242389;Residential;5400612000;2318 E EUCLID AV;;14;4600;Res O/S 2sty +;Aluminum/Vinyl;2,0;1910;7;1292;1;3;1;1;2280;2023-12-04;240000,00
5043;242492;Residential;5400825000;3124 S ELLEN ST;;14;4610;Dplx Bungalow;Aluminum/Vinyl;1,5;1925;8;1514;2;3;2;0;3600;2023-11-15;380000,00
5044;242494;Residential;5400827000;1816 E EUCLID AV;;14;4610;Cottage;Aluminum/Vinyl;1;1910;4;532;1;2;1;0;3600;2023-08-16;253000,00
5045;264949;Residential;5400878100;1831 E EUCLID AV;;14;4610;Cottage;Aluminum/Vinyl;1;1885;5;957;1;2;2;1;7200;2023-01-26;215000,00
5046;242526;Residential;5400886100;3160 S ELLEN ST;;14;4610;;;0,0;0;NULL;NULL;0;NULL;0;0;4784;2023-02-20;58200,00
5047;242572;Residential;5401018000;1934 E FERNWOOD AV;;14;4610;Cape Cod;Brick;1,5;1953;6;1125;1;4;1;1;3540;2023-10-17;315000,00
5048;242599;Residential;5401103000;3413 S ALABAMA AV;;14;4580;Ranch;Aluminum/Vinyl;1;1943;4;716;1;2;1;0;4800;2023-08-07;134000,00
5049;242630;Residential;5401135000;3423 S KANSAS AV;;14;4580;Ranch;Aluminum/Vinyl;1;1943;4;749;1;2;1;0;4800;2023-10-20;105000,00
5050;242630;Residential;5401135000;3423 S KANSAS AV;;14;4580;Ranch;Aluminum/Vinyl;1;1943;4;749;1;2;1;0;4800;2023-11-13;140000,00
5051;242656;Residential;5401161000;3402 S ALABAMA AV;;14;4580;Ranch;Aluminum/Vinyl;1;1943;12;689;1;6;2;0;4800;2023-10-12;263000,00
5052;242675;Residential;5401180000;3448 S KANSAS AV;;14;4580;Ranch;Aluminum/Vinyl;1;1951;4;772;1;2;1;0;4800;2023-09-13;240000,00
5053;242677;Residential;5401182000;3438 S KANSAS AV;;14;4580;Ranch;Aluminum/Vinyl;1;1943;4;829;1;2;1;0;4800;2023-04-05;250000,00
5054;242679;Residential;5401184000;3428 S KANSAS AV;;14;4580;Ranch;Aluminum/Vinyl;1;1943;4;803;1;2;1;0;4800;2023-05-12;251500,00
5055;242694;Residential;5401200110;3476 S AHMEDI AV;;14;4580;Colonial;Aluminum/Vinyl;2,0;1949;10;979;1;4;1;1;5520;2023-05-22;225000,00
5056;242768;Residential;5401359000;2226 E MORGAN AV;;14;4610;Milwaukee Bungalow;Aluminum/Vinyl;1,5;1922;14;1710;1;9;2;0;6100;2023-10-22;400000,00
5057;242772;Residential;5401363000;2206 E MORGAN AV;;14;4610;Milwaukee Bungalow;Aluminum/Vinyl;1,5;1925;6;1197;1;3;1;0;5490;2023-03-13;270000,00
5058;242774;Residential;5401365000;3490 S ELLEN ST;;14;4610;Cape Cod;Aluminum/Vinyl;1,5;1953;6;1467;1;2;2;0;5640;2023-06-09;390000,00
5059;242793;Residential;5401386000;3501 S PENNSYLVANIA AV;;14;4610;Triplex;Aluminum/Vinyl;1,5;1938;9;1919;3;4;3;0;6030;2023-08-01;330000,00
5060;242801;Residential;5401414000;2241 E MORGAN AV;;14;4610;Milwaukee Bungalow;Aluminum/Vinyl;1;1925;7;1364;1;3;2;0;3690;2023-09-11;278000,00
5061;242807;Residential;5401420000;2313 E MORGAN AV;;14;4610;Duplex-Cottage;Aluminum/Vinyl;1,5;1905;28;1296;2;12;2;0;3690;2023-03-23;315000,00
5062;242808;Residential;5401421000;2315 E MORGAN AV;;14;4610;Res O/S A & 1/2;Aluminum/Vinyl;1,5;1917;9;1210;1;5;2;0;3690;2023-06-30;337100,00
5063;242892;Residential;5410040000;3253 S INDIANA AV;;14;4600;Dplx Bungalow;Aluminum/Vinyl;2,0;1925;10;1782;2;4;2;0;3600;2023-09-12;325000,00
5064;242978;Residential;5410131000;3147-3149 S ILLINOIS AV;;14;4600;Dplx Bungalow;Aluminum/Vinyl;2,0;1922;12;2460;2;4;2;0;4560;2023-11-03;240000,00
5065;243003;Residential;5410210000;3345 S INDIANA AV;;14;4600;Milwaukee Bungalow;Aluminum/Vinyl;1,5;1923;7;1840;1;4;2;0;7200;2023-12-29;515000,00
5066;243018;Residential;5410225000;3340 S DELAWARE AV;;14;4600;Res O/S A & 1/2;Aluminum/Vinyl;1,5;1918;12;1074;1;6;1;1;3600;2023-01-06;292000,00
5067;243033;Residential;5410240100;3335 S ILLINOIS AV;;14;4600;Res O/S 2sty +;Aluminum/Vinyl;2,0;1920;6;1838;1;3;2;2;7200;2023-04-14;492400,00
5068;243042;Residential;5410250000;3376 S INDIANA AV;;14;4600;Duplex O/S;Aluminum/Vinyl;1,5;1925;18;1852;2;6;2;0;3600;2023-07-27;385000,00
5069;243043;Residential;5410251000;3374 S INDIANA AV;;14;4600;Duplex O/S;Aluminum/Vinyl;1,5;1923;16;1396;2;8;2;0;3600;2023-05-03;320000,00
5070;243227;Residential;5410670000;3203 S DELAWARE AV;;14;4600;Milwaukee Bungalow;Asphalt/Other;1,5;1920;8;1416;1;4;2;0;3240;2023-10-26;476000,00
5071;243282;Residential;5410728000;3133 S DELAWARE AV;;14;4600;Milwaukee Bungalow;Wood;1,5;1924;14;1734;1;8;1;0;3600;2023-12-22;421000,00
5072;243306;Residential;5410819100;2412 E HOLT AV;;14;4600;Res O/S A & 1/2;Asphalt/Other;1,5;1921;6;1295;1;3;1;0;4800;2023-06-13;245000,00
5073;243329;Residential;5410845000;3325 S DELAWARE AV;;14;4600;Milwaukee Bungalow;Aluminum/Vinyl;1,5;1925;9;1223;1;3;2;0;3600;2023-08-14;396000,00
5074;243337;Residential;5410854000;3379 S DELAWARE AV;;14;4600;Milwaukee Bungalow;Aluminum/Vinyl;1,5;1926;8;1140;1;2;1;0;3600;2023-12-11;271000,00
5075;243340;Residential;5410857000;3364 S NEW YORK AV;;14;4600;Dplx Bungalow;Aluminum/Vinyl;1,5;1926;11;1507;2;4;2;0;4800;2023-09-07;325000,00
5076;243387;Residential;5411014000;3134 S VERMONT AV;;14;4600;Res O/S A & 1/2;Aluminum/Vinyl;1,5;1919;6;1377;1;3;1;1;5400;2023-08-30;410000,00
5077;243389;Residential;5411016000;3148 S VERMONT AV;;14;4600;Dplx Bungalow;Asphalt/Other;1,5;1922;10;2089;2;4;2;0;5400;2023-08-22;385000,00
5078;243411;Residential;5411039000;3151 S VERMONT AV;;14;4600;Milwaukee Bungalow;Stucco;1,5;1922;9;2515;1;4;3;0;5400;2023-06-14;685000,00
5079;243440;Residential;5411123000;2801 E RHODE ISLAND AV;;14;4600;Ranch;Aluminum/Vinyl;1;1949;4;727;1;2;1;0;5650;2023-08-25;315000,00
5080;243444;Residential;5411126000;2940 E RHODE ISLAND AV;;14;4560;Colonial;Brick;2,0;1945;6;1908;1;3;1;1;5880;2023-06-30;631000,00
5081;243454;Residential;5419980000;3165 S SUPERIOR ST;;14;4560;Milwaukee Bungalow;Brick;1;1925;14;1709;1;7;1;0;4455;2023-07-31;460000,00
5082;243482;Residential;5460038000;1608 E WARNIMONT AV;;14;4620;Milwaukee Bungalow;Aluminum/Vinyl;1,5;1929;10;1822;1;5;2;0;6240;2023-05-25;412000,00
5083;243483;Residential;5460039000;1601 E EDEN PL;;14;4620;Cape Cod;Aluminum/Vinyl;1,5;1953;6;1314;1;3;1;1;5382;2023-12-21;250000,00
5084;243515;Residential;5460207000;3811 S KANSAS AV;;14;4620;Dplx Bungalow;Aluminum/Vinyl;2,0;1930;9;2044;2;4;2;0;4998;2023-08-24;230000,00
5085;243515;Residential;5460207000;3811 S KANSAS AV;;14;4620;Dplx Bungalow;Aluminum/Vinyl;2,0;1930;9;2044;2;4;2;0;4998;2023-11-29;325000,00
5086;243546;Residential;5460238000;3812-3814 S BRUST AV;;14;4620;Duplex N/S;Brick;2,0;1948;8;1608;2;4;2;0;5124;2023-07-18;295000,00
5087;243547;Residential;5460239000;3806 S BRUST AV;;14;4620;Duplex N/S;Brick;2,0;1948;8;1536;2;4;2;0;5082;2023-06-20;375000,00
5088;243557;Residential;5460358000;3627 S KANSAS AV;;14;4620;Dplx Bungalow;Aluminum/Vinyl;1,5;1923;18;1617;2;8;2;0;3600;2023-07-24;312000,00
5089;243586;Residential;5460388000;3730 S BRUST AV;;14;4620;Res O/S A & 1/2;Aluminum/Vinyl;1,5;1924;10;1298;1;6;2;1;3600;2023-10-20;326500,00
5090;243597;Residential;5460400000;3658-3660 S BRUST AV;;14;4620;Duplex N/S;Aluminum/Vinyl;2,0;1968;30;2155;2;18;2;0;3660;2023-05-19;391000,00
5091;243617;Residential;5460420000;3733 S KANSAS AV;;14;4620;Duplex O/S;Aluminum/Vinyl;1,5;1910;10;1848;2;4;2;0;4200;2023-09-12;312000,00
5092;243621;Residential;5460424000;3720 S ALABAMA AV;;14;4620;Milwaukee Bungalow;Aluminum/Vinyl;1;1925;24;1522;1;13;3;0;3600;2023-06-27;427000,00
5093;243735;Residential;5470123000;3678 S LOGAN AV;;14;4620;Milwaukee Bungalow;Aluminum/Vinyl;1;1928;6;1313;1;3;1;0;4914;2023-08-31;310900,00
5094;243752;Residential;5470140000;3674 S LENOX ST;;14;4620;Colonial;Aluminum/Vinyl;2,0;1946;7;1034;1;3;1;1;4797;2023-04-12;275000,00
5095;243765;Residential;5470153000;3683 S LENOX ST;;14;4620;Milwaukee Bungalow;Aluminum/Vinyl;1,5;1928;6;1395;1;3;1;0;4836;2023-08-29;250000,00
5096;243778;Residential;5470205000;822 E WILBUR AV;;14;4620;Milwaukee Bungalow;Aluminum/Vinyl;1;1928;7;1244;1;3;1;1;4560;2023-09-14;300000,00
5097;243779;Residential;5470206000;826 E WILBUR AV;;14;4620;Res O/S A & 1/2;Aluminum/Vinyl;1,5;1926;7;1192;1;4;2;0;4560;2023-09-29;370000,00
5098;243824;Residential;5470325000;3812 S LOGAN AV;;14;4620;Ranch;Aluminum/Vinyl;1;1950;5;1119;1;3;1;0;5120;2023-10-13;290000,00
5099;243850;Residential;5470358000;3846-3848 S HERMAN ST;;14;4620;Duplex N/S;Brick;2,0;1951;8;2260;2;4;2;0;5850;2023-06-23;340000,00
5100;243984;Residential;5470602000;1530 E TRIPOLI AV;;14;4620;Cape Cod;Stone;1,5;1950;6;1571;1;4;2;0;7062;2023-12-08;360000,00
5101;243986;Residential;5470604000;1516 E TRIPOLI AV;;14;4620;Cape Cod;Aluminum/Vinyl;1,5;1948;6;1245;1;4;1;1;7500;2023-05-18;306000,00
5102;244014;Residential;5470916000;808 E HOWARD AV;;14;4620;Ranch;Asphalt/Other;1;1943;5;951;1;3;1;0;5400;2023-06-09;148300,00
5103;244022;Residential;5470924000;3824 S PINE AV;;14;4620;Ranch;Wood;1;1943;3;609;1;1;1;0;5289;2023-07-27;170000,00
5104;244053;Residential;5471027000;3712 S LOGAN AV;;14;4620;Colonial;Aluminum/Vinyl;2,0;1938;5;1056;1;2;2;0;3840;2023-09-21;250000,00
5105;244174;Residential;5471243000;3565 S LOGAN AV;;14;4620;Colonial;Aluminum/Vinyl;2,0;1941;7;1766;1;3;1;1;5828;2023-01-30;237000,00
5106;244205;Residential;5471401000;1503 E SAVELAND AV;;14;4620;Cape Cod;Aluminum/Vinyl;1;1947;6;1070;1;4;1;0;4800;2023-06-16;200000,00
5107;244219;Residential;5471415000;3770 S HANSON AV;;14;4620;Cape Cod;Wood;1;1949;5;1050;1;3;1;0;6000;2023-08-25;232500,00
5108;244324;Residential;5479962000;3560 S CLEMENT AV;;14;4620;Milwaukee Bungalow;Wood;1;1924;7;1564;1;4;2;0;5700;2023-07-21;417000,00
5109;244333;Residential;5479971000;3500 S CLEMENT AV;;14;4620;Res O/S A & 1/2;Aluminum/Vinyl;1;1924;7;1077;1;3;1;0;3597;2023-11-13;180000,00
5110;244415;Residential;5480059200;3730 S AUSTIN ST;;14;4620;Ranch;Brick;1;1951;5;1482;1;2;1;1;13455;2023-11-22;300000,00
5111;244433;Residential;5480077000;3844 S AUSTIN ST;;14;4620;Milwaukee Bungalow;Brick;1,5;1929;6;1640;1;3;3;0;6240;2023-03-22;245000,00
5112;244433;Residential;5480077000;3844 S AUSTIN ST;;14;4620;Milwaukee Bungalow;Brick;1,5;1929;6;1640;1;3;3;0;6240;2023-08-18;357000,00
5113;244458;Residential;5480104000;3777 S WHITNALL AV;;14;4620;Milwaukee Bungalow;Aluminum/Vinyl;2,0;1926;7;2408;1;5;2;0;15210;2023-04-28;550000,00
5114;244495;Residential;5480227000;3655 S WHITNALL AV;;14;4620;Cape Cod;Stone;1;1947;4;1326;1;2;1;0;4880;2023-03-08;260000,00
5115;244498;Residential;5480230000;3671 S WHITNALL AV;;14;4620;Ranch;Aluminum/Vinyl;1;1948;4;728;1;2;1;0;4800;2023-03-23;155500,00
5116;244510;Residential;5480309000;3662 S ADAMS CT;;14;4620;Ranch;Aluminum/Vinyl;1;1956;6;1203;1;3;1;0;6600;2023-06-12;265000,00
5117;244642;Residential;5480719100;3503 S AUSTIN ST;;14;4620;Milwaukee Bungalow;Aluminum/Vinyl;1,5;1922;5;973;1;2;1;0;5460;2023-10-30;161000,00
5118;244692;Residential;5480838000;3616 S QUINCY AV;;14;4620;Townhouse;Aluminum/Vinyl;2,0;1951;6;1143;1;4;1;0;2989;2023-12-04;178000,00
5119;244700;Residential;5480846000;3584 S QUINCY AV;;14;4620;Townhouse;Aluminum/Vinyl;2,0;1952;6;1456;1;3;1;1;2989;2023-12-13;190000,00
5120;244712;Residential;5480858000;3536 S QUINCY AV;;14;4620;Townhouse;Aluminum/Vinyl;2,0;1953;6;1610;1;4;2;0;2989;2023-09-29;195000,00
5121;244722;Residential;5480868000;730 E WILBUR AV;;14;4620;Ranch;Fiber Cement/Hardiplank;1;1952;5;1092;1;3;1;1;6136;2023-03-13;290000,00
5122;244736;Residential;5480882000;3644 S WHITNALL AV;;14;4620;Ranch;Aluminum/Vinyl;1;1945;5;975;1;3;1;0;4800;2023-07-20;241000,00
5123;244769;Residential;5481121000;3631 S AUSTIN ST;;14;4620;Duplex N/S;Brick;2,0;1939;8;1906;2;4;2;0;4667;2023-10-12;290000,00
5124;244773;Residential;5489876000;3576 S AUSTIN ST;;14;4620;Cape Cod;Aluminum/Vinyl;1,5;1949;5;1428;1;2;1;0;5412;2023-12-20;262000,00
5125;244818;Residential;5489930000;314 E BRADLEY AV;;14;4620;Cape Cod;Aluminum/Vinyl;1;1942;5;1608;1;3;1;1;5160;2023-06-26;281000,00
5126;244857;Residential;5489973000;3756 S WHITNALL AV;;14;4620;Duplex O/S;Asphalt/Other;1,5;1908;7;1342;2;2;2;1;10290;2023-01-27;150000,00
5127;244871;Residential;5489990000;3560 S WHITNALL AV;;14;4620;Res O/S 2sty +;Brick;2,0;1870;7;2130;1;3;1;1;21500;2023-11-29;316000,00
5128;244898;Residential;5490017000;3725 S 5TH PL;;13;4700;Res O/S A & 1/2;Asphalt/Other;1,5;1915;12;1255;1;7;1;1;9600;2023-10-16;334900,00
5129;244966;Residential;5490120100;175 W CRAWFORD AV;;13;4620;Cape Cod;Brick;1,5;1930;6;1630;1;4;1;1;5850;2023-12-18;308900,00
5130;244971;Residential;5490125000;184 W TRIPOLI AV;;13;4620;Cape Cod;Aluminum/Vinyl;1,5;1952;5;1341;1;3;1;1;6110;2023-11-07;215000,00
5131;245003;Residential;5490158000;224-226 W HOWARD AV;;13;4620;Dplx Bungalow;Aluminum/Vinyl;2,0;1929;20;2850;2;10;3;0;4520;2023-06-16;320000,00
5132;245018;Residential;5490174000;182 W HOWARD AV;;13;4620;Res O/S 1 Story;Aluminum/Vinyl;1;1920;5;1068;1;2;1;0;4480;2023-09-11;225000,00
5133;245027;Residential;5490183000;147 W TRIPOLI AV;;13;4620;Cape Cod;Aluminum/Vinyl;1;1949;5;984;1;3;1;1;6762;2023-05-04;250000,00
5134;245058;Residential;5490407111;3745 S 3RD ST;;13;4620;Cape Cod;Stone;1,5;1938;6;1385;1;3;1;1;5900;2023-02-14;273000,00
5135;245147;Residential;5490679200;3553 S 5TH ST;;13;4700;Ranch;Aluminum/Vinyl;1;1950;4;716;1;2;1;0;4896;2023-08-08;192000,00
5136;245239;Residential;5490867000;217 W WILBUR AV;;13;4620;Milwaukee Bungalow;Aluminum/Vinyl;1,5;1929;7;1228;1;3;1;1;2730;2023-11-15;299900,00
5137;245505;Residential;5500173000;913 W EDEN PL;;13;4520;Cape Cod;Brick;1,5;1953;6;1456;1;4;2;0;4830;2023-02-10;224000,00
5138;245544;Residential;5500412000;3537 S 11TH ST;;13;4520;Cape Cod;Brick;1,5;1953;7;1497;1;5;2;0;4880;2023-05-03;260000,00
5139;245621;Residential;5510123000;3851 S 13TH ST;;13;4520;Cape Cod;Stone;1;1951;4;1244;1;3;1;0;4840;2023-10-02;255000,00
5140;245643;Residential;5510145000;3817 S 14TH ST;;13;4520;Cape Cod;Brick;1,5;1947;6;1309;1;4;1;1;4920;2023-03-29;225000,00
5141;245692;Residential;5510407000;3640 S 14TH ST;;13;4520;Cape Cod;Stucco;1,5;1940;6;1554;1;3;2;0;5418;2023-02-01;179000,00
5142;245704;Residential;5510419000;3640 S 15TH ST;;13;4520;Cape Cod;Brick;1,5;1935;6;1434;1;3;1;2;5808;2023-10-03;280000,00
5143;245706;Residential;5510421000;3628 S 15TH ST;;13;4520;Cape Cod;Brick;1;1950;6;1460;1;4;1;0;5852;2023-09-12;231000,00
5144;245739;Residential;5510454000;3639 S 16TH ST;;13;4520;Cape Cod;Brick;1,5;1948;5;1361;1;3;1;0;5060;2023-05-05;260000,00
5145;245831;Residential;5510664000;3673 S 18TH ST;;13;4520;Cape Cod;Aluminum/Vinyl;1,5;1947;10;1238;1;6;2;0;4760;2023-10-27;237000,00
5146;245858;Residential;5510691000;3745 S 19TH ST;;13;4520;Cape Cod;Aluminum/Vinyl;1,5;1947;10;1046;1;5;1;0;4880;2023-06-23;163000,00
5147;245896;Residential;5510729000;3733 S 17TH ST;;13;4520;Colonial;Stucco;2,0;1948;4;956;1;2;1;1;4720;2023-04-04;173000,00
5148;245911;Residential;5510744000;3701 S 16TH ST;;13;4520;Cape Cod;Aluminum/Vinyl;1;1948;6;1264;1;4;1;1;4680;2023-08-04;235000,00
5149;246010;Residential;5510912000;3765 S 15TH ST;;13;4520;Cape Cod;Aluminum/Vinyl;1,5;1940;5;1073;1;3;1;0;4760;2023-12-21;210000,00
5150;246015;Residential;5510917000;3764 S 15TH PL;;13;4520;Colonial;Aluminum/Vinyl;2,0;1948;6;1300;1;3;1;1;4760;2023-06-26;296000,00
5151;246047;Residential;5510949000;3755 S 18TH ST;;13;4520;Cape Cod;Aluminum/Vinyl;1,5;1947;5;1386;1;3;1;1;4760;2023-12-15;250000,00
5152;246082;Residential;5510985000;3848 S 20TH ST;;13;4520;Cape Cod;Aluminum/Vinyl;1,5;1943;5;1008;1;3;1;1;4840;2023-05-26;212000,00
5153;246091;Residential;5510994000;3802 S 20TH ST;;13;4520;Cape Cod;Aluminum/Vinyl;1,5;1943;5;1006;1;3;1;0;4880;2023-01-05;165000,00
5154;246118;Residential;5511021000;3806 S 19TH ST;;13;4520;Ranch;Asphalt/Other;1;1944;4;698;1;2;1;0;4800;2023-12-29;155000,00
5155;246126;Residential;5511029000;3835 S 17TH ST;;13;4520;Ranch;Asphalt/Other;1;1944;5;890;1;3;1;0;4760;2023-04-14;118000,00
